feature,fuzzy_value,split,num_trades,total_return_pct,win_rate,sharpe_ratio
dmi_balance_14,Neutral Negative,train,15,-1.0631051857063116,0.26666666666666666,-0.18266931718254978
dmi_balance_14,Extreme Bearish,train,174,-1.0903309123776885,0.29310344827586204,-0.013570470160351972
drawdown_from_peak_60,Very Low,train,176,1.3682322029456788,0.32954545454545453,0.021361577916614947
drawdown_from_peak_60,Medium,train,65,1.2484222670895222,0.4,0.05435882348027448
drawdown_from_peak_60,Low,train,86,-5.2599940104448555,0.29069767441860467,-0.14457753345501037
drawdown_from_peak_60,High,train,39,1.634300991987751,0.3076923076923077,0.08662742022504322
drawdown_from_peak_60,Very High,train,225,1.7084066881140714,0.3111111111111111,0.016280802473079645
bb_width_rel_20,Low,train,77,2.7917486414495998,0.3116883116883117,0.07160295733891452
bb_width_rel_20,Very Low,train,133,6.364303441592237,0.39849624060150374,0.1019444515986587
bb_width_rel_20,Medium,train,79,-2.6814194428348186,0.3037974683544304,-0.0750706209256594
bb_width_rel_20,High,train,64,0.3255616240097348,0.328125,0.02024806193360371
bb_width_rel_20,Very High,train,238,-6.1008261245245805,0.28991596638655465,-0.06271625394684928
log_range_over_vol_100,Very Low,train,0,0.0,0.0,0.0
log_range_over_vol_100,Low,train,210,3.7326287878843125,0.38095238095238093,0.09633704466536082
log_range_over_vol_100,Medium,train,0,0.0,0.0,0.0
log_range_over_vol_100,High,train,0,0.0,0.0,0.0
log_range_over_vol_100,Very High,train,381,-3.033260648192146,0.29133858267716534,-0.010701756717093395
upper_wick_to_tr,Very Low,train,120,-2.3210755098489564,0.3333333333333333,-0.038508347147992936
upper_wick_to_tr,Low,train,54,-2.0223960445152307,0.25925925925925924,-0.08104496564071803
upper_wick_to_tr,Very High,train,304,11.112467963211344,0.3519736842105263,0.08357994533232045
upper_wick_to_tr,Medium,train,54,3.176202653224914,0.35185185185185186,0.11113432970509267
upper_wick_to_tr,High,train,59,-9.245830922379906,0.1864406779661017,-0.3980652658355524
channel_pos_20,Very High,train,172,-7.171844246003727,0.26744186046511625,-0.09838206989527688
channel_pos_20,High,train,71,16.99961648011498,0.5633802816901409,0.4531263435343657
channel_pos_20,Low,train,65,3.1119511384754994,0.38461538461538464,0.10579684961473007
channel_pos_20,Very Low,train,202,-11.941976918696952,0.2623762376237624,-0.13992539104913143
channel_pos_20,Medium,train,81,-0.29837831419763183,0.3333333333333333,-0.003408645353074734
rsi_centered_14,Extreme Bullish,train,147,-5.528368729043685,0.272108843537415,-0.08379040234336153
rsi_centered_14,Strong Bullish,train,31,0.8026659328511909,0.3225806451612903,0.05131312715583215
rsi_centered_14,Bullish,train,30,6.377913450748673,0.6,0.42864792772016064
rsi_centered_14,Weak Bullish,train,39,-1.3573801007197603,0.3076923076923077,-0.06910391237329151
rsi_centered_14,Neutral Negative,train,32,-0.32866337848929844,0.34375,-0.007453291012111078
rsi_centered_14,Weak Bearish,train,43,-2.9520017800806753,0.32558139534883723,-0.18628341306884574
rsi_centered_14,Bearish,train,38,0.11759315543655385,0.3157894736842105,0.00683876510770338
rsi_centered_14,Extreme Bearish,train,167,-1.1322685831702881,0.2934131736526946,-0.014179248581307195
rsi_centered_14,Neutral Positive,train,33,1.3796517801234,0.3939393939393939,0.0930601291457424
rsi_centered_14,Strong Bearish,train,31,3.320226392036058,0.3870967741935484,0.2032296085975356
lower_wick_to_tr,Very High,train,312,-4.035054545263553,0.3173076923076923,-0.027182814691307584
lower_wick_to_tr,Low,train,55,7.77952037427982,0.45454545454545453,0.2909147803969032
lower_wick_to_tr,Very Low,train,108,-3.6344357860794174,0.28703703703703703,-0.07215065828417269
lower_wick_to_tr,High,train,60,-2.593046657661743,0.2833333333333333,-0.08729761012405932
lower_wick_to_tr,Medium,train,56,3.182384754417063,0.3392857142857143,0.10875618128293146
close_location_value,High,train,77,-5.534457426162008,0.24675324675324675,-0.13704276913748398
close_location_value,Very High,train,11,-0.12203984471652776,0.2727272727272727,0.0012086587897106751
close_location_value,Low,train,80,-12.397774830595258,0.1625,-0.3379153781910513
