feature,fuzzy_value,split,num_trades,total_return_pct,win_rate,sharpe_ratio
dmi_balance_14,Weak Bullish,train,245,13.834272898239625,0.563265306122449,0.10107528433440023
dmi_balance_14,Neutral Negative,train,11,0.2753264535438576,0.45454545454545453,0.09471382874004539
dmi_balance_14,Extreme Bearish,train,58,1.8005085199905382,0.4482758620689655,0.08835550006162894
drawdown_from_peak_60,Very Low,train,192,3.0412919583854126,0.5208333333333334,0.03648366373029259
drawdown_from_peak_60,Medium,train,47,5.602162999651455,0.574468085106383,0.2505647416842687
drawdown_from_peak_60,Low,train,85,6.601933951214976,0.5647058823529412,0.14667026282681173
drawdown_from_peak_60,High,train,190,11.016399908244926,0.5,0.11841816916505316
drawdown_from_peak_60,Very High,train,67,6.24484774680888,0.4925373134328358,0.21963276478432497
bb_width_rel_20,Low,train,62,10.510352932145379,0.6290322580645161,0.3301811349641601
bb_width_rel_20,Very Low,train,248,10.08098444373928,0.5282258064516129,0.09455945648158658
bb_width_rel_20,Medium,train,33,1.2371764422456355,0.6060606060606061,0.03910602732802535
bb_width_rel_20,High,train,193,13.104518988478356,0.5025906735751295,0.13694677961900106
bb_width_rel_20,Very High,train,45,-2.426396242302998,0.35555555555555557,-0.09374971463053554
log_range_over_vol_100,Very Low,train,201,8.517228934045038,0.5223880597014925,0.09025655605670478
log_range_over_vol_100,Low,train,108,9.389403124801152,0.5648148148148148,0.16649567070899002
log_range_over_vol_100,Medium,train,78,2.398473331822596,0.48717948717948717,0.08638498829166795
log_range_over_vol_100,High,train,60,-0.20934360200974803,0.4666666666666667,0.007109458126382942
log_range_over_vol_100,Very High,train,134,12.410874775646612,0.5298507462686567,0.18443517365140064
close_location_value,High,train,50,9.370093932350269,0.64,0.4060849575287249
close_location_value,Very High,train,134,-0.827010485237593,0.5,-0.00512727178742655
close_location_value,Low,train,236,10.361462302750727,0.4872881355932203,0.10882604724145102
close_location_value,Very Low,train,122,8.454221347824184,0.5491803278688525,0.12258989861644504
close_location_value,Medium,train,39,5.147869466618062,0.5641025641025641,0.24383299026961247
upper_wick_to_tr,Very Low,train,306,4.232158868555941,0.49019607843137253,0.03396100654218629
upper_wick_to_tr,Low,train,62,-0.5112651564310922,0.4838709677419355,-0.01538622097784054
upper_wick_to_tr,Very High,train,116,13.398639190711053,0.5862068965517241,0.21594193209234672
upper_wick_to_tr,Medium,train,54,7.376795825748298,0.5370370370370371,0.2398618772377532
upper_wick_to_tr,High,train,43,8.010307835721452,0.6046511627906976,0.3762356546600693
lower_wick_to_tr,Very High,train,102,0.33764321184513235,0.5,0.015034190935426722
lower_wick_to_tr,Low,train,53,4.9714263339449625,0.5283018867924528,0.17525610591898388
lower_wick_to_tr,Very Low,train,172,15.56908608762438,0.5755813953488372,0.16495991035829516
lower_wick_to_tr,High,train,214,6.983041658450914,0.4766355140186916,0.09409542180716154
lower_wick_to_tr,Medium,train,40,4.645439272440267,0.575,0.19324679517798984
body_to_tr,Low,train,60,2.4644084088359173,0.5166666666666667,0.07595538577042389
body_to_tr,Very High,train,321,10.46847560438184,0.48909657320872274,0.07562922470576865
body_to_tr,Very Low,train,107,11.917325966602252,0.5887850467289719,0.2110158993635145
body_to_tr,High,train,47,8.570019001052906,0.6808510638297872,0.3194708400865918
body_to_tr,Medium,train,46,-0.9135924165672614,0.43478260869565216,-0.01242934189591075
return_skew_30,Bullish,train,11,-2.8785341932231496,0.18181818181818182,-0.5541096080653224
return_skew_30,Weak Bullish,train,244,11.544016361726463,0.5573770491803278,0.08632869325299479
return_skew_30,Neutral Positive,train,11,-0.2498787092630149,0.45454545454545453,-0.013043892267231622
return_skew_30,Neutral Negative,train,18,0.48938705741436844,0.4444444444444444,0.04760597091817035
return_skew_30,Weak Bearish,train,188,9.287393746125328,0.4787234042553192,0.14546991385749483
return_skew_30,Bearish,train,10,-2.3007437627985694,0.2,-0.4425666734818967
return_skew_30,Strong Bearish,train,8,1.8265493604146616,0.625,0.38643671323171835
return_skew_30,Strong Bullish,train,15,3.2312153084715773,0.7333333333333333,0.4414479282969484
return_skew_30,Extreme Bullish,train,41,5.17262285810777,0.5609756097560976,0.22421224605067344
return_skew_30,Extreme Bearish,train,35,6.3846085373302195,0.6,0.34606685669585313
