datetime,symbol,open,high,low,close,volume,ff_donchian_width_20,ff_ema_spread_21_55,ff_relative_volume_20,ff_volume_regime_20,ff_bollinger_width_20,ff_volume_oscillator_5_20,ff_ema_stack_8_21_55,ff_volume_trailing_rank_50,ff_kama_distance_10,ff_roc_16,ff_ema_spread_8_21,ff_support_distance_20,ff_cvd_proxy_10,ff_rsi_7_level,ff_channel_midpoint_bias_20,ff_price_vs_ema_20,ff_rsi_14_midline_cross,ff_roc_8
2024-01-29 20:15:00,ETHUSDT,2298.01,2299.4,2292.21,2294.49,1823.7025,2,5,1,-1,1,-5,1,0,-4,1,4,5,2,0,1,0,1,-1
2024-01-29 20:30:00,BTCUSDT,43017.7,43108.03,43001.99,43103.96,190.08596,2,5,1,-1,1,-5,1,0,4,-1,5,5,-1,0,2,1,1,1
2024-01-29 20:30:00,ETHUSDT,2294.5,2299.14,2293.26,2298.83,1830.1445,2,5,1,-1,1,-5,1,0,-1,1,4,5,2,0,1,1,1,-1
2024-01-29 20:45:00,BTCUSDT,43103.96,43199.99,43094.65,43147.6,434.74638,2,5,2,-1,1,-5,1,3,5,-1,5,5,1,0,2,1,1,1
2024-01-29 20:45:00,ETHUSDT,2298.82,2304.48,2297.0,2302.86,2701.3755,2,5,1,-1,1,-5,1,2,2,1,4,5,1,0,1,1,1,1
2024-01-29 21:00:00,BTCUSDT,43147.61,43173.83,43061.66,43173.82,341.92438,1,5,2,-1,1,-5,1,2,5,1,5,5,2,0,2,1,1,1
2024-01-29 21:00:00,ETHUSDT,2302.86,2308.75,2301.0,2307.98,2724.4018,1,5,2,-1,1,-5,1,2,5,1,5,5,3,1,2,1,1,1
2024-01-29 21:15:00,BTCUSDT,43173.83,43194.0,43141.99,43150.47,291.13177,1,5,2,-1,1,-4,1,2,5,1,5,5,1,0,1,1,1,1
2024-01-29 21:15:00,ETHUSDT,2307.99,2310.38,2305.37,2309.24,3543.9543,1,5,2,-1,1,-5,1,3,5,1,5,5,3,1,2,1,1,1
2024-01-29 21:30:00,BTCUSDT,43150.46,43263.15,43131.83,43216.01,303.62097,1,5,2,-1,1,-4,1,2,5,1,5,5,1,1,1,1,1,1
2024-01-29 21:30:00,ETHUSDT,2309.23,2311.74,2305.32,2306.37,3469.9966,1,5,2,-1,1,-4,1,3,4,1,5,5,1,0,1,1,1,1
2024-01-29 21:45:00,BTCUSDT,43216.0,43230.43,43171.04,43176.29,249.74274,1,5,2,-1,1,-2,1,1,5,1,5,5,2,0,1,1,1,1
2024-01-29 21:45:00,ETHUSDT,2306.36,2307.65,2304.62,2306.32,1681.4242,1,5,1,-1,1,-3,1,0,4,1,5,5,2,0,1,1,1,1
2024-01-29 22:00:00,BTCUSDT,43176.29,43210.31,43146.66,43150.01,179.2218,1,5,1,-1,1,-3,1,0,5,1,5,5,1,0,1,1,1,1
2024-01-29 22:00:00,ETHUSDT,2306.31,2311.47,2305.95,2309.01,1469.7097,1,5,1,-1,1,-2,1,0,5,1,5,5,1,0,1,1,1,1
2024-01-29 22:15:00,BTCUSDT,43150.0,43169.99,43098.0,43160.18,192.27356,1,5,2,-1,1,-3,1,0,5,1,5,5,2,0,1,1,1,1
2024-01-29 22:15:00,ETHUSDT,2309.0,2318.42,2309.0,2316.35,3949.9912,1,5,3,1,1,-1,1,3,5,1,5,5,3,1,2,1,1,1
2024-01-29 22:30:00,BTCUSDT,43160.17,43191.1,43109.85,43159.43,157.92622,1,5,1,-1,1,-4,1,0,5,1,5,5,1,0,1,1,1,1
2024-01-29 22:30:00,ETHUSDT,2316.36,2322.34,2315.42,2318.36,3668.2927,1,5,3,1,1,-1,1,3,5,1,5,5,3,1,2,1,1,1
2024-01-29 22:45:00,BTCUSDT,43159.42,43163.75,43081.1,43111.1,156.55466,1,5,2,-1,1,-4,1,0,3,1,4,5,1,0,0,1,1,-1
2024-01-29 22:45:00,ETHUSDT,2318.35,2318.36,2310.83,2311.43,3126.0124,1,5,3,0,1,-1,1,2,3,1,5,5,3,0,1,1,1,1
2024-01-29 23:00:00,BTCUSDT,43111.11,43141.1,43078.11,43096.31,185.9395,1,5,2,-1,1,-5,1,0,3,1,4,5,1,0,0,0,1,-1
2024-01-29 23:00:00,ETHUSDT,2311.43,2314.28,2310.0,2312.52,2814.0415,1,5,2,0,1,1,1,1,4,1,5,5,3,0,1,1,1,1
2024-01-29 23:15:00,BTCUSDT,43096.31,43141.09,43093.0,43101.0,155.57391,1,5,2,-1,1,-4,1,0,3,1,3,5,-1,0,0,0,1,-1
2024-01-29 23:15:00,ETHUSDT,2312.51,2316.65,2311.88,2312.36,2181.8667,1,5,2,-1,1,2,1,0,3,1,5,5,2,0,1,1,1,1
2024-01-29 23:30:00,BTCUSDT,43101.01,43333.0,43101.0,43262.14,424.1157,1,5,4,1,1,-3,1,3,5,1,4,5,-1,1,2,1,1,1
2024-01-29 23:30:00,ETHUSDT,2312.36,2317.51,2312.33,2314.08,2756.7357,1,5,3,0,1,1,1,1,4,1,5,5,2,0,1,1,1,1
2024-01-29 23:45:00,BTCUSDT,43262.14,43304.59,43239.02,43302.7,205.68442,1,5,2,-1,1,-2,1,0,5,1,4,5,1,1,2,1,1,1
2024-01-29 23:45:00,ETHUSDT,2314.09,2317.92,2313.4,2317.6,1745.7166,1,5,2,-1,1,-1,1,0,5,1,5,5,2,1,2,1,1,1
2024-01-30 00:00:00,BTCUSDT,43302.71,43310.97,43133.9,43188.0,333.1704,1,5,3,1,1,-1,1,2,5,1,4,5,-1,0,0,1,1,1
2024-01-30 00:00:00,ETHUSDT,2317.61,2318.36,2308.94,2309.84,3317.7883,1,5,3,1,1,-1,1,2,1,1,5,5,2,0,0,1,1,1
2024-01-30 00:15:00,BTCUSDT,43187.99,43281.1,43187.99,43281.1,205.07432,1,5,2,-1,1,1,1,0,5,1,4,5,1,0,2,1,1,1
2024-01-30 00:15:00,ETHUSDT,2309.84,2315.38,2308.54,2313.87,1591.8266,1,5,2,-1,1,-2,1,0,4,1,4,5,2,0,1,1,1,-1
2024-01-30 00:30:00,BTCUSDT,43281.1,43284.23,43170.23,43184.63,237.40054,1,5,2,0,1,1,1,1,5,1,4,5,1,0,0,1,1,1
2024-01-30 00:30:00,ETHUSDT,2313.86,2313.96,2305.65,2305.85,1925.0374,1,5,2,-1,1,-2,1,0,-3,1,3,5,2,0,0,0,1,-1
2024-01-30 00:45:00,BTCUSDT,43184.64,43212.1,43162.01,43162.02,169.1452,1,5,2,-1,1,-1,1,0,4,1,3,5,-1,0,0,0,1,1
2024-01-30 00:45:00,ETHUSDT,2305.85,2306.81,2304.7,2305.07,1436.7044,1,5,2,-1,1,-2,1,0,-3,1,3,5,1,0,0,-1,1,-1
2024-01-30 01:00:00,BTCUSDT,43162.02,43414.95,43157.15,43368.0,481.61152,1,5,4,1,1,1,1,3,5,1,4,5,1,0,2,1,1,1
2024-01-30 01:00:00,ETHUSDT,2305.06,2309.94,2304.0,2308.14,2492.8689,1,5,2,0,1,-2,1,1,-1,1,2,5,-1,0,0,0,1,-1
2024-01-30 01:15:00,BTCUSDT,43368.0,43496.12,43273.55,43450.0,561.0308,1,5,4,1,1,3,1,4,5,1,4,5,2,1,2,1,1,1
2024-01-30 01:15:00,ETHUSDT,2308.14,2315.97,2308.13,2315.18,3992.9977,1,5,4,1,1,-2,1,3,5,1,3,5,2,0,1,1,1,1
2024-01-30 01:30:00,BTCUSDT,43450.0,43559.0,43427.4,43427.41,769.60989,1,5,4,1,1,5,1,4,5,1,5,5,1,1,2,1,1,1
2024-01-30 01:30:00,ETHUSDT,2315.18,2324.99,2313.75,2318.5,6289.3234,1,5,4,1,1,2,1,4,5,1,3,5,2,0,2,1,1,1
2024-01-30 01:45:00,BTCUSDT,43427.41,43481.1,43390.0,43439.51,674.78056,1,5,4,1,1,5,1,4,5,1,5,5,2,1,1,1,1,1
2024-01-30 01:45:00,ETHUSDT,2318.49,2318.96,2313.24,2314.71,2872.7455,1,5,3,0,1,2,1,1,4,1,3,5,2,0,1,1,1,-1
2024-01-30 02:00:00,BTCUSDT,43439.51,43574.82,43439.51,43574.4,353.83938,1,5,3,0,1,5,1,2,5,1,5,5,2,1,2,1,1,1
2024-01-30 02:00:00,ETHUSDT,2314.71,2320.64,2314.7,2320.64,2053.7795,1,5,2,-1,1,3,1,0,5,1,4,5,2,0,2,1,1,1
2024-01-30 02:15:00,BTCUSDT,43574.4,43575.72,43502.1,43515.94,279.82651,1,5,2,0,1,5,1,1,5,1,5,5,1,1,2,1,1,1
2024-01-30 02:15:00,ETHUSDT,2320.63,2322.28,2317.42,2320.97,2112.5547,1,5,2,-1,1,3,1,0,5,1,4,5,2,0,1,1,1,1
2024-01-30 02:30:00,BTCUSDT,43515.94,43787.35,43505.26,43723.61,799.71689,1,5,4,1,1,5,1,4,5,1,5,5,2,1,2,1,1,1
2024-01-30 02:30:00,ETHUSDT,2320.98,2327.97,2318.99,2326.01,4043.2077,1,5,3,1,1,3,1,3,5,1,5,5,3,1,2,1,1,1
2024-01-30 02:45:00,BTCUSDT,43723.6,43778.0,43600.0,43615.15,403.64556,1,5,3,1,1,5,1,2,5,1,5,5,2,0,1,1,1,1
2024-01-30 02:45:00,ETHUSDT,2326.01,2326.73,2316.68,2317.83,4430.3117,1,5,4,1,1,1,1,3,5,1,4,5,2,0,0,1,1,1
2024-01-30 03:00:00,BTCUSDT,43615.15,43685.2,43529.0,43541.75,375.8939,1,5,3,0,1,3,1,2,5,1,5,5,1,0,1,1,1,1
2024-01-30 03:00:00,ETHUSDT,2317.82,2320.0,2314.08,2315.6,3716.1644,1,5,3,1,1,1,1,3,3,1,3,5,2,0,0,0,1,1
2024-01-30 03:15:00,BTCUSDT,43541.74,43582.97,43476.49,43521.66,433.4763,1,5,3,1,1,3,1,3,5,1,5,5,1,0,1,1,1,1
2024-01-30 03:15:00,ETHUSDT,2315.59,2317.33,2313.04,2314.05,3545.8088,1,5,3,1,1,2,1,2,2,1,3,5,1,0,0,0,1,-1
2024-01-30 03:30:00,BTCUSDT,43521.65,43546.6,43460.02,43537.99,339.62973,1,5,2,0,1,3,1,2,5,1,5,5,1,0,1,1,1,1
2024-01-30 03:30:00,ETHUSDT,2314.06,2314.53,2311.47,2313.55,2226.8761,1,5,2,-1,1,3,1,1,2,-1,3,5,1,0,0,0,1,-1
2024-01-30 03:45:00,BTCUSDT,43537.99,43549.08,43503.06,43519.71,344.36532,1,5,2,0,1,-1,1,2,5,1,5,5,-1,0,0,1,1,1
2024-01-30 03:45:00,ETHUSDT,2313.55,2313.88,2310.6,2311.4,1734.9983,1,5,2,-1,1,1,1,0,-1,-1,2,5,-1,0,-1,0,0,-1
2024-01-30 04:00:00,BTCUSDT,43519.71,43570.09,43494.29,43545.21,303.00884,1,5,2,-1,1,-1,1,1,5,1,5,5,1,0,1,1,1,-1
2024-01-30 04:00:00,ETHUSDT,2311.4,2314.69,2310.25,2312.61,2265.1825,1,5,2,-1,1,-1,1,1,1,1,2,5,-2,0,-1,0,1,-1
2024-01-30 04:15:00,BTCUSDT,43545.22,43546.0,43450.0,43453.13,235.29004,1,5,2,-1,1,-2,1,1,3,1,4,5,-1,0,0,0,1,-1
2024-01-30 04:15:00,ETHUSDT,2312.61,2312.89,2309.5,2309.7,2434.8264,1,5,2,0,1,-2,1,1,-2,-1,1,5,-2,0,-1,-1,0,-1
2024-01-30 04:30:00,BTCUSDT,43453.13,43474.08,43412.0,43415.75,159.46454,1,5,1,-1,1,-3,1,0,2,1,3,5,-2,0,0,0,1,-1
2024-01-30 04:30:00,ETHUSDT,2309.7,2310.6,2308.39,2309.79,2035.168,1,5,2,-1,1,-3,1,0,-2,1,1,5,-2,0,-1,-1,0,-1
2024-01-30 04:45:00,BTCUSDT,43415.75,43456.79,43415.74,43421.49,119.76604,1,5,1,-1,1,-4,1,0,2,1,3,5,-1,0,0,0,1,-1
2024-01-30 04:45:00,ETHUSDT,2309.8,2312.56,2309.79,2311.65,1127.5488,1,5,1,-1,1,-4,0,0,1,1,-1,5,-2,0,-1,0,1,-1
2024-01-30 05:00:00,BTCUSDT,43421.5,43450.0,43404.32,43432.07,136.62957,1,5,1,-1,1,-5,1,0,2,1,3,5,-2,0,0,0,1,-1
2024-01-30 05:00:00,ETHUSDT,2311.65,2312.81,2310.0,2311.07,1146.2789,1,5,1,-1,1,-4,0,0,-1,1,-1,5,-3,0,-1,0,0,-1
2024-01-30 05:15:00,BTCUSDT,43432.08,43465.22,43380.0,43391.51,152.4914,1,5,1,-1,1,-5,1,0,-1,-1,2,5,-2,0,-1,0,1,-1
2024-01-30 05:15:00,ETHUSDT,2311.08,2313.6,2308.32,2308.95,1676.5299,1,5,2,-1,1,-4,0,0,-2,-1,-1,5,-3,0,-1,-1,0,-1
2024-01-30 05:30:00,BTCUSDT,43391.52,43440.83,43353.85,43413.13,228.33567,1,5,2,-1,1,-5,1,1,1,-1,2,5,-1,0,0,0,1,-1
2024-01-30 05:30:00,ETHUSDT,2308.94,2308.95,2305.47,2307.0,2479.1375,1,5,2,0,1,-4,0,2,-4,-1,-2,3,-3,-1,-2,-1,0,-1
2024-01-30 05:45:00,BTCUSDT,43413.14,43413.14,43342.0,43365.04,133.23942,1,5,1,-1,1,-5,1,0,-2,-1,1,5,1,0,-1,-1,0,-1
2024-01-30 05:45:00,ETHUSDT,2307.0,2307.15,2304.41,2304.89,1435.8334,1,5,2,-1,1,-5,0,0,-5,-1,-2,1,-3,-1,-2,-1,0,-1
2024-01-30 06:00:00,BTCUSDT,43365.03,43387.6,43354.26,43379.07,177.89299,1,5,2,-1,1,-5,1,0,-1,-1,1,5,-1,0,-1,-1,0,-1
2024-01-30 06:00:00,ETHUSDT,2304.9,2307.49,2304.55,2306.82,1693.0869,1,5,2,-1,1,-4,0,0,-3,-1,-2,3,-2,0,-2,-1,0,-1
2024-01-30 06:15:00,BTCUSDT,43379.08,43422.71,43338.34,43357.01,168.54846,1,5,2,-1,1,-5,0,0,-2,-1,-1,5,1,0,-2,-1,0,-1
2024-01-30 06:15:00,ETHUSDT,2306.82,2309.0,2305.68,2307.24,1700.7565,1,5,2,-1,1,-3,0,0,-2,-1,-3,3,-1,0,-2,-1,0,-1
2024-01-30 06:30:00,BTCUSDT,43357.01,43363.11,43259.26,43309.65,258.77698,1,5,2,-1,1,-4,0,2,-4,-1,-1,-2,-2,-1,-2,-1,0,-1
2024-01-30 06:30:00,ETHUSDT,2307.25,2307.75,2301.0,2302.93,4161.9318,1,5,4,1,1,-1,0,4,-5,-1,-3,-2,-2,-1,-2,-1,0,-1
2024-01-30 06:45:00,BTCUSDT,43309.65,43352.84,43294.3,43340.68,187.45975,1,5,2,-1,1,-4,0,1,-2,-1,-2,5,-1,0,-2,-1,0,-1
2024-01-30 06:45:00,ETHUSDT,2302.93,2305.15,2302.55,2304.1,1872.379,1,5,2,-1,1,-1,0,1,-4,-1,-3,4,-1,0,-2,-1,0,-1
2024-01-30 07:00:00,BTCUSDT,43340.68,43386.0,43323.82,43371.09,250.93554,1,5,2,0,1,-3,0,2,1,-1,-1,5,2,0,-1,0,0,-1
2024-01-30 07:00:00,ETHUSDT,2304.1,2306.53,2302.82,2305.99,2056.2577,1,5,2,0,1,-1,0,1,-2,-1,-3,5,-1,0,-2,-1,0,-1
2024-01-30 07:15:00,BTCUSDT,43371.1,43446.11,43371.09,43435.04,238.84537,1,5,2,0,1,-2,0,2,4,-1,-1,5,2,0,-1,1,1,1
2024-01-30 07:15:00,ETHUSDT,2305.99,2310.7,2305.98,2310.69,2584.9127,1,5,3,0,1,1,0,2,4,-1,-2,5,-1,0,-1,1,1,1
2024-01-30 07:30:00,BTCUSDT,43435.04,43440.71,43360.91,43369.2,318.02959,1,5,3,1,1,1,0,3,1,-1,-1,5,1,0,-1,0,0,-1
2024-01-30 07:30:00,ETHUSDT,2310.69,2314.0,2310.51,2312.8,3108.7272,1,5,3,1,1,2,0,3,5,-1,-1,5,1,0,0,1,1,1
2024-01-30 07:45:00,BTCUSDT,43369.19,43408.55,43350.23,43358.25,283.94691,1,5,3,0,1,1,0,2,-1,-1,-1,5,-1,0,-1,-1,0,-1
2024-01-30 07:45:00,ETHUSDT,2312.81,2313.61,2308.46,2309.29,1643.9911,1,5,2,-1,1,1,0,0,2,-1,-1,5,1,0,-1,0,1,1
2024-01-30 08:00:00,BTCUSDT,43358.24,43358.25,43215.76,43358.0,343.0696,1,5,3,1,1,2,0,3,-1,-1,-1,5,-2,0,-1,0,0,-1
2024-01-30 08:00:00,ETHUSDT,2309.3,2309.92,2302.82,2307.78,2507.4462,1,5,3,0,1,1,0,2,-1,-1,-1,5,1,0,-1,0,0,1
2024-01-30 08:15:00,BTCUSDT,43358.0,43454.21,43357.99,43438.33,326.45352,1,5,3,1,1,3,0,3,4,-1,-1,5,-1,0,0,1,1,1
2024-01-30 08:15:00,ETHUSDT,2307.78,2312.94,2307.77,2311.73,1795.5695,1,5,2,-1,1,2,0,1,4,1,-1,5,2,0,1,1,1,1
2024-01-30 08:30:00,BTCUSDT,43438.34,43467.03,43386.59,43413.2,330.32293,1,5,3,1,1,4,1,3,3,-1,1,5,-2,0,0,0,1,1
2024-01-30 08:30:00,ETHUSDT,2311.73,2312.07,2309.26,2310.26,1221.5364,1,5,2,-1,1,1,0,0,3,1,-1,5,1,0,1,0,1,1
2024-01-30 08:45:00,BTCUSDT,43413.21,43434.72,43362.43,43432.1,235.63188,1,5,3,0,1,4,1,1,4,1,1,5,-1,0,0,1,1,1
2024-01-30 08:45:00,ETHUSDT,2310.25,2310.26,2305.4,2308.32,1540.3215,1,5,2,-1,1,-2,0,0,1,-1,-1,5,1,0,0,0,0,1
2024-01-30 09:00:00,BTCUSDT,43432.1,43441.34,43402.24,43428.0,183.55592,1,5,2,-1,1,3,1,1,3,-1,1,5,-1,0,0,0,1,1
2024-01-30 09:00:00,ETHUSDT,2308.31,2308.56,2305.99,2307.48,1374.441,1,5,2,-1,1,-2,0,0,-1,-1,-1,5,1,0,0,-1,0,1
2024-01-30 09:15:00,BTCUSDT,43427.99,43459.89,43375.3,43396.46,208.52264,1,5,2,0,1,2,1,1,2,1,1,5,-2,0,0,0,1,-1
2024-01-30 09:15:00,ETHUSDT,2307.48,2309.05,2304.0,2306.82,1782.8005,1,4,2,0,1,-3,0,1,-2,-1,-1,5,-1,0,0,-1,0,-1
2024-01-30 09:30:00,BTCUSDT,43396.46,43429.71,43373.51,43399.99,354.42089,1,5,4,1,1,2,1,4,2,-1,1,5,-1,0,1,0,1,1
2024-01-30 09:30:00,ETHUSDT,2306.82,2308.11,2304.42,2307.44,2196.1438,1,4,3,0,1,-2,0,2,-1,1,-1,5,-1,0,0,0,0,-1
2024-01-30 09:45:00,BTCUSDT,43400.0,43421.1,43320.4,43324.4,147.18861,1,5,2,-1,1,-1,0,0,-3,-1,-1,5,-2,0,0,-1,0,-1
2024-01-30 09:45:00,ETHUSDT,2307.45,2308.4,2303.57,2304.39,1983.9918,1,4,2,0,1,-2,0,1,-4,-1,-2,4,-2,0,-1,-1,0,-1
2024-01-30 10:00:00,BTCUSDT,43324.41,43342.32,43295.55,43325.77,245.15367,1,5,3,0,1,-1,0,2,-3,-1,-1,5,-1,0,0,-1,0,-1
2024-01-30 10:00:00,ETHUSDT,2304.4,2307.19,2303.02,2307.19,2026.931,1,4,2,0,1,-1,0,2,-1,1,-2,5,-2,0,0,0,0,-1
2024-01-30 10:15:00,BTCUSDT,43325.76,43393.65,43325.76,43390.0,204.70698,1,5,2,0,1,-1,0,1,2,1,-1,5,1,0,1,0,1,-1
2024-01-30 10:15:00,ETHUSDT,2307.19,2310.59,2307.18,2310.13,2771.3501,1,4,3,1,1,1,0,3,3,1,-1,5,-1,0,1,1,1,-1
2024-01-30 10:30:00,BTCUSDT,43390.0,43470.0,43390.0,43451.03,233.1259,1,5,2,0,1,-1,1,2,5,1,1,5,2,0,2,1,1,1
2024-01-30 10:30:00,ETHUSDT,2310.13,2316.34,2310.13,2314.63,2588.2754,1,4,3,1,1,2,1,3,5,1,1,5,1,1,2,1,1,1
2024-01-30 10:45:00,BTCUSDT,43451.03,43510.0,43428.33,43482.01,266.28674,1,5,3,0,1,-2,1,2,5,1,1,5,2,1,2,1,1,1
2024-01-30 10:45:00,ETHUSDT,2314.63,2315.4,2313.21,2314.96,1468.8693,1,4,2,-1,1,1,1,0,5,1,2,5,1,1,2,1,1,1
2024-01-30 11:00:00,BTCUSDT,43482.01,43525.76,43424.65,43440.39,224.68089,1,5,2,0,1,-1,1,1,4,1,1,5,2,0,1,1,1,1
2024-01-30 11:00:00,ETHUSDT,2314.95,2318.22,2312.87,2314.51,2550.956,1,4,3,1,1,1,1,3,5,1,2,5,1,1,2,1,1,1
2024-01-30 11:15:00,BTCUSDT,43440.39,43493.27,43414.41,43479.07,201.33221,1,5,2,-1,1,-2,1,1,5,1,2,5,2,0,2,1,1,1
2024-01-30 11:15:00,ETHUSDT,2314.5,2315.0,2312.47,2314.99,1253.7443,1,5,2,-1,1,1,1,0,5,1,3,5,2,1,1,1,1,1
2024-01-30 11:30:00,BTCUSDT,43479.08,43531.1,43434.56,43513.44,327.68758,1,5,3,1,1,-1,1,3,5,1,2,5,3,1,2,1,1,1
2024-01-30 11:30:00,ETHUSDT,2315.0,2316.05,2312.36,2313.64,2519.4916,1,5,3,1,1,1,1,3,5,1,3,5,1,0,1,1,1,1
2024-01-30 11:45:00,BTCUSDT,43513.44,43564.85,43462.96,43537.74,292.01334,1,5,3,0,1,1,1,3,5,1,3,5,4,1,2,1,1,1
2024-01-30 11:45:00,ETHUSDT,2313.64,2315.3,2311.11,2314.01,1946.6909,1,5,2,0,1,-1,1,1,5,1,3,5,2,0,1,1,1,1
2024-01-30 12:00:00,BTCUSDT,43537.75,43700.0,43512.37,43644.44,522.15462,1,5,4,1,1,2,1,4,5,1,4,5,4,1,2,1,1,1
2024-01-30 12:00:00,ETHUSDT,2314.0,2321.22,2312.77,2320.89,4117.8987,1,5,4,1,1,2,1,4,5,1,3,5,2,1,2,1,1,1
2024-01-30 12:15:00,BTCUSDT,43644.43,43882.36,43411.1,43416.92,1086.60695,1,5,4,1,1,5,1,4,-1,-1,2,5,2,0,0,0,0,1
2024-01-30 12:15:00,ETHUSDT,2320.89,2332.85,2307.55,2307.79,24325.1252,1,4,4,1,1,5,1,4,-4,-1,2,5,-2,0,-1,-1,0,-1
2024-01-30 12:30:00,BTCUSDT,43416.93,43620.0,43287.93,43351.1,1054.44024,1,4,4,1,1,5,1,4,-4,-1,1,5,-1,0,-1,-1,0,-1
2024-01-30 12:30:00,ETHUSDT,2307.8,2315.67,2304.81,2306.5,7530.1152,1,3,4,1,1,5,1,4,-5,-1,1,3,-3,0,-2,-1,0,-1
2024-01-30 12:45:00,BTCUSDT,43351.09,43431.1,43257.39,43394.53,764.26495,1,4,4,1,1,5,1,4,-2,-1,1,5,1,0,-1,0,0,-1
2024-01-30 12:45:00,ETHUSDT,2306.5,2308.75,2299.05,2306.71,7743.4246,1,3,4,1,1,5,0,4,-4,-1,-1,3,-2,0,-2,-1,0,-1
2024-01-30 13:00:00,BTCUSDT,43394.54,43480.0,43241.1,43253.27,484.88373,1,3,3,1,1,5,0,4,-5,-1,-1,2,-1,-1,-2,-1,0,-1
2024-01-30 13:00:00,ETHUSDT,2306.7,2313.79,2301.06,2301.72,4820.0773,1,2,3,1,1,5,0,4,-5,-1,-1,2,-3,-1,-2,-1,0,-1
2024-01-30 13:15:00,BTCUSDT,43253.26,43300.0,43153.06,43177.43,766.09267,1,3,4,1,1,5,0,4,-5,-1,-2,-3,-2,-1,-2,-1,0,-1
2024-01-30 13:15:00,ETHUSDT,2301.72,2307.08,2297.0,2301.57,4901.2338,1,2,3,1,1,5,0,4,-5,-1,-2,2,-3,-1,-2,-1,0,-1
2024-01-30 13:30:00,BTCUSDT,43177.43,43275.0,43162.0,43235.99,368.15198,1,3,2,0,1,5,0,3,-5,-1,-2,3,-1,0,-2,-1,0,-1
2024-01-30 13:30:00,ETHUSDT,2301.58,2305.58,2300.37,2302.27,2073.2602,1,1,2,-1,1,4,0,2,-5,-1,-2,4,-3,-1,-2,-1,0,-1
2024-01-30 13:45:00,BTCUSDT,43235.99,43309.99,43184.0,43287.61,356.9747,1,2,2,0,1,4,0,3,-4,-1,-2,5,-1,0,-2,-1,0,-1
2024-01-30 13:45:00,ETHUSDT,2302.28,2307.68,2300.65,2305.73,1750.298,1,1,1,-1,1,1,0,1,-3,1,-2,5,-3,0,-1,-1,0,-1
2024-01-30 14:00:00,BTCUSDT,43287.61,43287.61,43114.13,43184.56,419.63697,1,2,2,0,1,2,0,4,-5,-1,-3,2,-2,0,-2,-1,0,-1
2024-01-30 14:00:00,ETHUSDT,2305.72,2305.73,2298.8,2302.02,3857.6513,1,1,2,0,1,-2,0,4,-5,-1,-2,4,-3,0,-2,-1,0,-1
2024-01-30 14:15:00,BTCUSDT,43184.57,43425.23,43175.04,43398.87,453.48,1,2,3,0,1,1,0,4,1,1,-2,5,-2,0,-1,0,1,-1
2024-01-30 14:15:00,ETHUSDT,2302.03,2315.2,2301.22,2314.4,4050.4567,1,1,2,0,1,-3,0,4,5,1,-1,5,-2,0,0,1,1,1
2024-01-30 14:30:00,BTCUSDT,43398.88,43498.0,43324.0,43416.84,621.23619,1,2,3,1,1,-1,0,4,2,-1,-1,5,-1,0,0,1,1,1
2024-01-30 14:30:00,ETHUSDT,2314.39,2315.57,2306.24,2307.92,2508.5062,1,1,2,-1,1,-4,0,3,-1,-1,-1,5,-3,0,-1,0,0,1
2024-01-30 14:45:00,BTCUSDT,43416.84,43474.0,43377.36,43473.99,293.67839,1,2,2,-1,1,-1,0,2,4,-1,-1,5,1,0,0,1,1,1
2024-01-30 14:45:00,ETHUSDT,2307.93,2313.3,2306.58,2313.29,2663.2001,1,1,2,-1,1,-4,0,3,4,-1,-1,5,-1,0,0,1,1,1
2024-01-30 15:00:00,BTCUSDT,43474.0,43488.88,43363.77,43449.9,571.91879,1,2,3,1,1,-1,1,4,3,1,1,5,1,0,0,1,1,1
2024-01-30 15:00:00,ETHUSDT,2313.3,2313.43,2303.33,2308.47,2964.2664,1,1,2,-1,1,-3,0,3,1,-1,-1,5,-1,0,-1,0,0,1
2024-01-30 15:15:00,BTCUSDT,43449.9,43622.0,43411.11,43514.01,722.7907,1,2,3,1,1,1,1,4,5,1,1,5,1,0,0,1,1,1
2024-01-30 15:15:00,ETHUSDT,2308.46,2320.51,2306.6,2317.55,4233.1455,1,1,2,0,1,-3,1,4,5,1,1,5,-1,0,0,1,1,1
2024-01-30 15:30:00,BTCUSDT,43514.01,43575.23,43454.33,43532.1,546.60755,1,2,3,0,1,1,1,4,5,1,2,5,2,0,0,1,1,1
2024-01-30 15:30:00,ETHUSDT,2317.56,2332.11,2313.82,2331.65,6634.7082,1,2,3,1,1,-2,1,4,5,1,3,5,2,1,2,1,1,1
2024-01-30 15:45:00,BTCUSDT,43532.1,43566.0,43292.98,43375.5,787.33703,1,2,3,1,1,1,1,4,-1,-1,1,5,2,0,-1,0,0,1
2024-01-30 15:45:00,ETHUSDT,2331.65,2347.55,2331.45,2340.91,21677.1331,1,3,4,1,1,4,1,4,5,1,4,5,4,1,2,1,1,1
2024-01-30 16:00:00,BTCUSDT,43375.5,43407.03,43274.0,43321.1,565.76915,1,2,3,0,1,2,1,4,-3,-1,1,5,1,0,-1,-1,0,1
2024-01-30 16:00:00,ETHUSDT,2340.91,2350.56,2340.2,2346.69,12622.9857,1,4,4,1,1,5,1,4,5,1,5,5,4,1,2,1,1,2
2024-01-30 16:15:00,BTCUSDT,43321.1,43340.0,43224.0,43297.23,528.36432,1,2,2,0,1,1,0,4,-4,-1,-1,5,-1,0,-1,-1,0,-1
