rule_index,old_tp,old_sl,old_capital_pct,new_tp,new_sl,new_capital_pct,changed_tp_sl,changed_capital,full_signals,train_signals,test_signals,hidden_signals,rest_signals,train_sum_net_pct,test_sum_net_pct,hidden_sum_net_pct,rest_sum_net_pct,conditions
1,2.0,1.0,12.5,3.5,1.25,12.5,True,False,18,3,1,4,10,-1.0192731618881226,2.707916021347046,13.199999809265137,-5.000000476837158,[rsi_centered_14] IS Strong Bullish AND [band_bb_percB_20_2] IS Strong Bearish AND [upside_semivol_20] IS Medium AND [vol_over_ema20] IS Very Low AND [dollar_vol_rel_20] IS Very Low AND [range_compression_20_100] IS Very Low
2,2.0,1.0,12.5,2.5,1.0,12.5,True,False,30,9,5,4,12,6.699999809265137,4.5,9.199999809265137,4.605487823486328,[rsi_centered_14] IS Strong Bullish AND [channel_pos_20] IS Very Low AND [ret_autocorr_1_30] IS Weak Bullish AND [efficiency_ratio_20] IS Very Low
3,2.0,1.0,12.5,2.0,1.25,12.5,True,False,11,2,4,4,1,0.34999990463256836,7.199999809265137,7.199999809265137,-0.37772512435913086,[rsi_centered_14] IS Strong Bullish AND [channel_pos_20] IS Very Low AND [roc_10] IS Bearish AND [atr_pct_14] IS Very High
4,2.0,1.0,12.5,2.0,1.0,12.5,False,False,26,8,7,4,7,5.399999618530273,3.5999996662139893,7.199999809265137,3.5999996662139893,[rsi_centered_14] IS Strong Bullish AND [band_bb_percB_20_2] IS Strong Bearish AND [vol_ratio_20_100] IS Very High AND [atr_pct_14] IS Very High
5,2.0,1.0,12.5,3.5,1.5,12.5,True,False,9,4,0,4,1,10.193366050720215,0.0,13.199999809265137,3.299999952316284,[rsi_centered_14] IS Strong Bullish AND [band_bb_percB_20_2] IS Strong Bearish AND [vol_ratio_20_100] IS Low AND [atr_pct_14] IS Very High
6,2.0,1.0,12.5,3.5,2.0,12.5,True,False,9,0,3,4,2,0.0,2.285459041595459,7.699999809265137,1.0999999046325684,[ema_gap_atr_20] IS Bullish AND [band_bb_percB_20_2] IS Weak Bearish AND [roc_10] IS Extreme Bullish AND [vol_over_ema20] IS Very Low
7,2.0,1.0,12.5,3.5,1.0,12.5,True,False,6,0,1,4,1,0.0,3.299999952316284,8.699999809265137,-1.2000000476837158,[ema_gap_atr_20] IS Bullish AND [band_bb_percB_20_2] IS Weak Bearish AND [roc_10] IS Extreme Bullish AND [ema_slope_atr_20_5] IS Extreme Bullish
8,2.0,1.0,12.5,2.5,1.0,12.5,True,False,25,16,2,4,3,8.340484619140625,0.289800763130188,9.199999809265137,-0.10000014305114746,[channel_pos_20] IS Low AND [ema_gap_atr_20] IS Extreme Bullish AND [dollar_vol_rel_20] IS High AND [atr_pct_14] IS Very High
9,2.0,1.0,12.5,3.0,1.75,12.5,True,False,50,14,5,4,27,6.980401039123535,1.806136131286621,8.708625793457031,-10.908002853393555,[rsi_centered_14] IS Strong Bullish AND [channel_pos_20] IS Very Low AND [ema_slope_atr_20_5] IS Strong Bullish AND [up_close_ratio_5] IS Very Low
10,2.0,1.0,12.5,2.0,1.75,12.5,True,False,14,1,3,4,6,-1.9500000476837158,2.3676795959472656,7.199999809265137,1.2197670936584473,[ema_gap_atr_20] IS Bullish AND [channel_pos_20] IS Very Low AND [realized_vol_20] IS High AND [close_location_value] IS Very Low
11,2.0,1.0,12.5,3.5,1.0,10.0,True,True,13,0,3,4,6,0.0,-3.6000001430511475,12.318922996520996,-2.3668270111083984,[ema_gap_atr_20] IS Bullish AND [channel_pos_20] IS Very Low AND [realized_vol_20] IS High AND [tr_to_atr_14] IS Low
12,2.0,1.0,12.5,3.0,1.0,10.0,True,True,28,14,3,4,7,11.149890899658203,-3.6000001430511475,7.199999809265137,3.0290114879608154,[dmi_balance_14] IS Strong Bullish AND [ema_slope_atr_20_5] IS Extreme Bearish AND [downside_semivol_20] IS High AND [vol_ratio_20_100] IS Very High
13,2.0,1.0,12.5,3.5,1.25,12.5,True,False,13,2,0,4,7,-2.9000000953674316,0.0,8.449999809265137,4.203747749328613,[dmi_balance_14] IS Strong Bullish AND [ema_slope_atr_20_5] IS Extreme Bearish AND [downside_semivol_20] IS High AND [band_bb_percB_20_2] IS Extreme Bearish
14,2.0,1.0,12.5,2.0,1.25,12.5,True,False,17,6,0,4,7,3.3342082500457764,0.0,7.199999809265137,-0.40000009536743164,[dmi_balance_14] IS Strong Bullish AND [ema_slope_atr_20_5] IS Extreme Bearish AND [downside_semivol_20] IS High AND [atr_pct_14] IS High
15,2.0,1.0,12.5,3.0,1.75,10.0,True,True,24,5,1,4,14,5.372806549072266,-1.9500000476837158,11.199999809265137,-0.9033522605895996,[channel_pos_20] IS Low AND [ema_gap_atr_20] IS Extreme Bullish AND [downside_semivol_20] IS High AND [atr_pct_14] IS Medium
16,2.0,1.0,12.5,2.0,2.0,10.0,True,True,29,6,3,4,16,2.118391990661621,-3.350489854812622,7.199999809265137,5.669193267822266,[ema_gap_atr_20] IS Bullish AND [channel_pos_20] IS Very Low AND [up_close_ratio_5] IS Very Low AND [vol_ratio_20_100] IS Medium
17,2.0,1.0,12.5,3.5,1.0,12.5,True,False,14,4,1,4,5,-0.3000001907348633,3.299999952316284,13.199999809265137,-1.500000238418579,[rsi_centered_14] IS Strong Bullish AND [channel_pos_20] IS Very Low AND [ema_gap_atr_20] IS Neutral Positive AND [vol_ratio_20_100] IS Low
