Trade_Number,Direction,Rule_Index,Rule_TP,Rule_SL,Symbol,Entry_Time,Entry_Index,Symbol_Bar_Index,Entry_Price,Release_Index,Close_Time,Exit_Reason,Price_Return_Pct,Equity_Before_Entry,Capital_Pct,Round_Trip_Fee_Rate,Target_Position_Notional,Position_Notional,Margin_Used,Open_Total_Exposure_Before,Open_Symbol_Exposure_Before,Remaining_Total_Capacity,Gross_PnL,Fee,Net_PnL,Equity_Before_Close,Equity_After,Account_Return_Pct,High_Water_Mark,Drawdown_Pct,Account_Status,Realized
1955,short,22,2.0,1.0,6,2025-07-21 21:45:00,1634375,163437,4.485,1637255,2025-07-22 21:45:00,SL,-1.0,5937.634067478154,12.5,0.002,742.2042584347693,742.2042584347693,742.2042584347693,2972.851004532091,743.5489153657752,2964.783062946063,-7.422042584347693,1.4844085168695385,-8.906451101217232,5896.3866002008535,5887.480149099636,488.74801490996356,6062.139338542307,2.881147721765652,ACTIVE,True
1956,short,211,2.0,1.0,5,2025-07-22 02:45:00,1634974,163497,0.26761,1637854,2025-07-23 02:45:00,TP,2.0,5907.148561948157,12.5,0.002,738.3935702435197,738.3935702435197,738.3935702435197,1484.408516869535,2.2737367544323206e-13,4422.740045078623,14.767871404870393,1.4767871404870394,13.291084264383354,5887.480149099636,5900.771233364019,490.07712333640194,6062.139338542307,2.6619002989972538,ACTIVE,True
1957,short,98,3.0,1.0,4,2025-07-22 02:50:00,1634983,163498,117203.86,1637863,2025-07-23 02:50:00,SL,-1.0,5907.148561948157,12.5,0.002,738.3935702435197,738.3935702435197,738.3935702435197,2222.8020871130548,9.094947017729282e-13,3684.3464748351025,-7.383935702435196,1.4767871404870394,-8.860722842922236,5900.771233364019,5891.910510521097,489.19105105210974,6062.139338542307,2.8080652475095143,ACTIVE,True
1958,short,98,3.0,1.0,4,2025-07-22 02:55:00,1634993,163499,117027.81,1637873,2025-07-23 02:55:00,SL,-1.0,5907.148561948157,12.5,0.002,738.3935702435197,738.3935702435197,738.3935702435197,2961.1956573565744,738.3935702435206,2945.952904591583,-7.383935702435196,1.4767871404870394,-8.860722842922236,5891.910510521097,5883.049787678176,488.3049787678176,6062.139338542307,2.9542301960217747,ACTIVE,True
1959,short,207,3.5,1.0,3,2025-07-22 05:50:00,1635342,163534,751.24,1638222,2025-07-23 05:50:00,SL,-1.0,5907.148561948157,12.5,0.002,738.3935702435197,738.3935702435197,738.3935702435197,3699.589227600094,0.0,2207.559334348063,-7.383935702435196,1.4767871404870394,-8.860722842922236,5883.049787678176,5874.189064835254,487.4189064835254,6062.139338542307,3.100395144534035,ACTIVE,True
1960,short,61,2.0,1.5,7,2025-07-23 03:30:00,1637946,163794,3748.9,1640826,2025-07-24 03:30:00,TP,2.0,5883.049787678176,12.5,0.002,735.381223459772,735.381223459772,735.381223459772,738.393570243516,1.1368683772161603e-13,5144.65621743466,14.707624469195439,1.470762446919544,13.236862022275895,5874.189064835254,5887.42592685753,488.742592685753,6062.139338542307,2.8820421624750825,ACTIVE,True
1961,short,205,2.5,1.25,5,2025-07-23 11:55:00,1638954,163895,0.25587,1641834,2025-07-24 11:55:00,TP,2.5,5874.189064835254,12.5,0.002,734.2736331044067,734.2736331044067,734.2736331044067,735.3812234597683,2.2737367544323206e-13,5138.807841375486,18.356840827610167,1.4685472662088135,16.888293561401355,5887.42592685753,5904.314220418931,490.43142204189303,6062.139338542307,2.6034557985156233,ACTIVE,True
1962,short,23,2.5,1.5,2,2025-07-23 15:20:00,1639361,163936,24.03,1642241,2025-07-24 15:20:00,TP,2.5,5874.189064835254,12.5,0.002,734.2736331044067,734.2736331044067,734.2736331044067,1469.6548565641751,1.1368683772161603e-12,4404.534208271079,18.356840827610167,1.4685472662088135,16.888293561401355,5904.314220418931,5921.202513980332,492.1202513980332,6062.139338542307,2.324869434556164,ACTIVE,True
1963,short,23,2.5,1.5,2,2025-07-23 15:25:00,1639371,163937,24.04,1642251,2025-07-24 15:25:00,TP,2.5,5874.189064835254,12.5,0.002,734.2736331044067,734.2736331044067,734.2736331044067,2203.9284896685817,734.2736331044078,3670.260575166672,18.356840827610167,1.4685472662088135,16.888293561401355,5921.202513980332,5938.090807541733,493.8090807541733,6062.139338542307,2.0462830705967043,ACTIVE,True
1964,short,22,2.0,1.0,6,2025-07-23 18:40:00,1639765,163976,4.164,1642645,2025-07-24 18:40:00,TP,2.0,5874.189064835254,12.5,0.002,734.2736331044067,734.2736331044067,734.2736331044067,2938.2021227729883,3.410605131648481e-13,2935.9869420622654,14.685472662088134,1.4685472662088135,13.21692539587932,5938.090807541733,5951.307732937612,495.1307732937612,6062.139338542307,1.8282589596719092,ACTIVE,True
1965,short,13,2.0,1.25,7,2025-07-23 21:50:00,1640146,164014,3591.27,1643026,2025-07-24 21:50:00,TP,2.0,5874.189064835254,12.5,0.002,734.2736331044067,734.2736331044067,734.2736331044067,3672.475755877395,735.3812234597721,2201.7133089578588,14.685472662088134,1.4685472662088135,13.21692539587932,5951.307732937612,5964.524658333491,496.4524658333491,6062.139338542307,1.6102348487471143,ACTIVE,True
1966,short,13,2.0,1.25,7,2025-07-23 21:55:00,1640156,164015,3591.47,1643036,2025-07-24 21:55:00,TP,2.0,5874.189064835254,12.5,0.002,734.2736331044067,734.2736331044067,734.2736331044067,4406.7493889818015,1469.6548565641788,1467.4396758534522,14.685472662088134,1.4685472662088135,13.21692539587932,5964.524658333491,5977.74158372937,497.77415837293705,6062.139338542307,1.3922107378223192,ACTIVE,True
1967,short,22,2.0,1.0,2,2025-07-23 21:55:00,1640151,164015,23.73,1643031,2025-07-24 21:55:00,TP,2.0,5874.189064835254,12.5,0.002,734.2736331044067,733.1660427490451,733.1660427490451,5141.023022086209,1468.5472662088146,733.1660427490451,14.663320854980903,1.4663320854980904,13.196988769482813,5977.74158372937,5990.938572498853,499.09385724988533,6062.139338542307,1.1745154980316668,ACTIVE,True
1968,short,196,2.5,1.0,3,2025-07-24 04:35:00,1640952,164095,771.93,1643832,2025-07-25 04:35:00,TP,2.5,5887.42592685753,12.5,0.002,735.9282408571912,735.9282408571912,735.9282408571912,5138.807841375482,0.0,748.6180854820477,18.398206021429782,1.4718564817143824,16.9263495397154,5990.938572498853,6007.864922038569,500.7864922038569,6062.139338542307,0.895301369248783,ACTIVE,True
1969,short,233,2.5,1.0,1,2025-07-24 13:35:00,1642030,164203,0.8094,1644910,2025-07-25 13:35:00,SL,-1.0,5904.314220418931,12.5,0.002,738.0392775523663,738.0392775523663,738.0392775523663,5140.462449128267,2.2737367544323206e-13,763.8517712906641,-7.380392775523664,1.4760785551047326,-8.856471330628397,6007.864922038569,5999.00845070794,499.90084507079405,6062.139338542307,1.0413961855510139,ACTIVE,True
1970,short,111,3.5,1.25,8,2025-07-24 22:40:00,1643127,164312,184.48,1646007,2025-07-25 22:40:00,TP,3.5,5990.938572498853,12.5,0.002,748.8673215623567,748.8673215623567,748.8673215623567,1473.9675184095536,2.2737367544323206e-13,4516.971054089299,26.210356254682488,1.4977346431247134,24.712621611557775,5999.00845070794,6023.721072319498,502.3721072319497,6062.139338542307,0.6337410619803983,ACTIVE,True
1971,short,111,3.5,1.25,8,2025-07-24 22:45:00,1643137,164313,183.68,1646017,2025-07-25 22:45:00,TP,3.5,5990.938572498853,12.5,0.002,748.8673215623567,748.8673215623567,748.8673215623567,2222.8348399719102,748.8673215623569,3768.103732526943,26.210356254682488,1.4977346431247134,24.712621611557775,6023.721072319498,6048.433693931055,504.8433693931055,6062.139338542307,0.22608593840978247,ACTIVE,True
